"id" "reference_number" "species_number" "record" "passive_methods" "complementary_methods" "month_start" "year_start" "month_finish" "year_finish" "effort_months" "country" "state" "state_abbreviation" "municipality" "latitude" "longitude" "coordinate_precision" "altitude" "temperature" "precipitation"
"589" "amp1589" 1204 14 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.35833333 -49.19333333 "gms" 451 23.54 1280
"590" "amp1590" 1204 14 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.36333333 -49.19861111 "gms" 446 23.57 1271
"591" "amp1591" 1204 11 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.37944444 -49.25055556 "gms" 468 23.35 1267
"592" "amp1592" 1204 12 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.36694444 -49.20194444 "gms" 464 23.5 1270
"593" "amp1593" 1204 11 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.36861111 -49.19277778 "gms" 455 23.53 1272
"594" "amp1594" 1204 17 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.355 -49.27555556 "gms" 444 23.49 1249
"595" "amp1595" 1204 13 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.36277778 -49.23638889 "gms" 460 23.43 1267
"596" "amp1596" 1204 17 "ab" NA NA 9 2004 8 2005 11 "Brazil" "São Paulo" "BR-SP" "Icém" -20.35611111 -49.2 "gms" 453 23.55 1280
"597" "amp1597" 1205 4 "ab" "pt" NA 12 2004 5 2005 5 "Brazil" "São Paulo" "BR-SP" "Jaboticabal" -21.25 -48.3 "gm" 567 22.11 1349
"598" "amp1598" 1206 13 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Macaubal" -20.7418 -49.9347 "dd" 486 22.56 1209
"599" "amp1599" 1206 6 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Macaubal" -20.7408 -49.9376 "dd" 511 22.44 1212
"600" "amp1600" 1206 13 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Macaubal" -20.7407 -49.9355 "dd" 511 22.44 1212
"601" "amp1601" 1206 17 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Magda" -20.6167 -50.207 "dd" 497 22.37 1200
"602" "amp1602" 1206 16 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Magda" -20.5543 -50.2123 "dd" 444 22.64 1196
"603" "amp1603" 1206 13 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Magda" -20.5575 -50.2285 "dd" 426 22.72 1191
"604" "amp1604" 1206 7 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Magda" -20.5878 -50.2144 "dd" 480 22.47 1196
"605" "amp1605" 1206 13 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Matão" -21.5959 -48.5166 "dd" 588 21.42 1300
"606" "amp1606" 1206 5 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Matão" -21.5905 -48.4989 "dd" 579 21.5 1308
"607" "amp1607" 1206 14 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Onda Verde" -20.6198 -49.2652 "dd" 545 22.77 1285
"608" "amp1608" 1206 5 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Onda Verde" -20.6148 -49.2843 "dd" 549 22.75 1290
"609" "amp1609" 1206 7 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Onda Verde" -20.6061 -49.3067 "dd" 539 22.8 1289
"610" "amp1610" 1206 13 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Palestina" -20.2527 -49.5449 "dd" 479 23.24 1216
"611" "amp1611" 1206 16 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Palestina" -20.2566 -49.5405 "dd" 481 23.23 1219
"612" "amp1612" 1206 9 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Palestina" -20.2723 -49.4848 "dd" 459 23.36 1228
"613" "amp1613" 1206 5 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Pindorama" -21.2264 -48.9226 "dd" 567 22.09 1251
"614" "amp1614" 1206 10 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Pindorama" -21.2317 -48.9177 "dd" 567 22.09 1251
"615" "amp1615" 1206 10 "ab" NA NA 10 2008 3 2009 5 "Brazil" "São Paulo" "BR-SP" "Pindorama" -21.2297 -48.9128 "dd" 579 22.02 1252
"616" "amp1616" 1207 3 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.366389 -49.256667 "dd" 491 23.23 1268
"617" "amp1617" 1207 17 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.356111 -49.201944 "dd" 453 23.55 1280
"618" "amp1618" 1207 10 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.355 -49.203889 "dd" 453 23.55 1280
"619" "amp1619" 1207 3 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.356667 -49.201944 "dd" 453 23.55 1280
"620" "amp1620" 1207 7 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.368611 -49.200556 "dd" 464 23.5 1270
"621" "amp1621" 1207 12 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.363889 -49.238333 "dd" 460 23.43 1267
"622" "amp1622" 1207 10 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.375 -49.275556 "dd" 447 23.46 1252
"623" "amp1623" 1207 17 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.355 -49.204722 "dd" 453 23.55 1280
"624" "amp1624" 1207 15 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.363889 -49.193889 "dd" 446 23.57 1271
"625" "amp1625" 1207 11 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.362778 -49.236389 "dd" 460 23.43 1267
"626" "amp1626" 1207 12 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.358333 -49.198611 "dd" 451 23.54 1280
"627" "amp1627" 1207 10 "co" NA NA 11 2004 8 2005 9 "Brazil" "São Paulo" "BR-SP" "Icém" -20.363333 -49.193333 "dd" 446 23.57 1271
"628" "amp1628" 1208 34 "co" NA NA 12 2014 2 2017 26 "Brazil" "São Paulo" "BR-SP" "São Paulo" -23.98694444 -46.74277778 "gms" 804 17.4 2348
"629" "amp1629" 1208 43 "co" NA NA 12 2014 2 2017 26 "Brazil" "São Paulo" "BR-SP" "São Sebastião" -23.71888889 -45.71916667 "gms" 107 21.6 2559
"630" "amp1630" 1208 42 "co" NA NA 12 2014 2 2017 26 "Brazil" "São Paulo" "BR-SP" "São Luís do Paraitinga" -23.33722222 -45.13527778 "gms" 984 16.83 1761
"631" "amp1631" 1209 15 "ab" "pt" "ae,rr" 3 2010 12 2010 9 "Brazil" "São Paulo" "BR-SP" "Limeira" -22.65333333 -47.27472222 "utm" 557 20.55 1252
"632" "amp1632" 1209 5 "ab" "pt" "ae,rr" 3 2010 12 2010 9 "Brazil" "São Paulo" "BR-SP" "Jaguariúna" -22.71583333 -47.08777778 "utm" 610 20.29 1270
"633" "amp1633" 1209 13 "ab" "pt" "ae,rr" 3 2010 12 2010 9 "Brazil" "São Paulo" "BR-SP" "Araras" -22.27472222 -47.18833333 "utm" 583 20.87 1301
"634" "amp1634" 1209 11 "ab" "pt" "ae,rr" 3 2010 12 2010 9 "Brazil" "São Paulo" "BR-SP" "Artur Nogueira" -22.57333333 -47.1025 "utm" 584 20.39 1279
"635" "amp1635" 1209 5 "ab" "pt" "ae,rr" 3 2010 12 2010 9 "Brazil" "São Paulo" "BR-SP" "Conchal" -22.42333333 -47.14555556 "utm" 657 20.28 1300
"636" "amp1636" 1209 10 "ab" "pt" "ae,rr" 3 2010 12 2010 9 "Brazil" "São Paulo" "BR-SP" "Engenheiro Coelho" -22.48083333 -47.10027778 "utm" 694 20.02 1299
"637" "amp1637" 1210 25 "ab" "pt" "tp" 6 2005 1 2008 31 "Brazil" "São Paulo" "BR-SP" "Eldorado" -24.63805556 -48.40166667 "gms" 543 19.57 1546
"638" "amp1638" 1210 26 "ab" "pt" "tp" 6 2005 1 2008 31 "Brazil" "São Paulo" "BR-SP" "Barra do Turvo" -24.9675 -48.42638889 NA 790 17.84 1680
"639" "amp1639" 1211 5 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.76111111 -49.16083333 "gms" 623 19.67 1214
"640" "amp1640" 1211 7 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.74638889 -46.16361111 "gms" 746 17.85 2466
"641" "amp1641" 1211 8 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.74277778 -46.1475 "gms" 803 17.56 2440
"642" "amp1642" 1211 10 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.73416667 -46.18055556 "gms" 844 17.3 2388
"643" "amp1643" 1211 11 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.74055556 -46.14305556 "gms" 742 17.88 2421
"644" "amp1644" 1211 11 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.75666667 -46.14305556 "gms" 785 17.65 2487
"645" "amp1645" 1211 9 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.75083333 -46.16416667 "gms" 771 17.72 2499
"646" "amp1646" 1211 9 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.74388889 -46.14916667 "gms" 803 17.56 2440
"647" "amp1647" 1211 7 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.74027778 -46.14305556 "gms" 742 17.88 2421
"648" "amp1648" 1211 9 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.74277778 -46.14805556 "gms" 803 17.56 2440
"649" "amp1649" 1211 11 "ab" NA NA 3 2006 3 2007 12 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.74361111 -46.14916667 "gms" 803 17.56 2440
"650" "amp1650" 1212 27 "co" "pt" NA 1 2002 1 2003 12 "Brazil" "São Paulo" "BR-SP" "Cotia" -23.72666667 -46.99638889 NA 956 16.79 1585
"651" "amp1651" 1213 21 "co" "pt" NA 1 2002 1 2004 24 "Brazil" "São Paulo" "BR-SP" "Ibiúna" -23.71388889 -47.08222222 NA 914 17.07 1538
"652" "amp1652" 1214 17 "co" NA NA 7 2010 6 2011 11 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.92305556 -48.45777778 "gms" 844 19.02 1325
"653" "amp1653" 1215 32 "co" NA NA 8 2005 9 2006 13 "Brazil" "São Paulo" "BR-SP" "São Miguel Arcanjo" -24.05 -47.98333333 "gm" 787 17.65 1379
"654" "amp1654" 1215 28 "co" "pt" NA 8 2005 9 2006 13 "Brazil" "São Paulo" "BR-SP" "São Miguel Arcanjo" -24.05 -47.93333333 "gm" 780 17.63 1433
"655" "amp1655" 1215 11 "co" NA NA 8 2005 9 2006 13 "Brazil" "São Paulo" "BR-SP" "São Miguel Arcanjo" -24.01666667 -47.91666667 "gm" 796 17.6 1414
"656" "amp1656" 1215 30 "co" NA NA 8 2005 9 2006 13 "Brazil" "São Paulo" "BR-SP" "Sete Barras" -24.11666667 -47.98333333 "gm" 777 17.65 1449
"657" "amp1657" 1215 13 "co" NA NA 8 2005 9 2006 13 "Brazil" "São Paulo" "BR-SP" "Capão Bonito" -24.1 -48.03333333 "gm" 832 17.4 1421
"658" "amp1658" 1215 19 "co" NA NA 8 2005 9 2006 13 "Brazil" "São Paulo" "BR-SP" "Sete Barras" -24.2 -47.95 "gm" 114 21.94 1454
"659" "amp1659" 1216 20 "co" NA NA 9 2004 2 2006 17 "Brazil" "São Paulo" "BR-SP" "São Miguel Arcanjo" -24.015 -47.81277778 NA 710 18.05 1510
"660" "amp1660" 1217 21 "co" NA NA 10 2010 2 2011 4 "Brazil" "São Paulo" "BR-SP" "Salesópolis" -23.64583333 -45.86055556 "utm" 884 17.1 2073
"661" "amp1661" 1217 9 "co" NA NA 10 2010 2 2011 4 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.07083333 -47.92361111 "utm" 9 22.35 2188
"662" "amp1662" 1217 17 "co" NA NA 10 2010 2 2011 4 "Brazil" "São Paulo" "BR-SP" "Iporanga" -24.51666667 -48.68333333 "gm" 614 19.19 1397
"663" "amp1663" 1217 12 "co" NA NA 10 2010 2 2011 4 "Brazil" "São Paulo" "BR-SP" "Ubatuba" -23.36 -44.85 "utm" 5 NA NA
"664" "amp1664" 1217 9 "co" NA NA 10 2010 2 2011 4 "Brazil" "São Paulo" "BR-SP" "Iguape" -24.39027778 -47.07305556 "utm" 12 22.19 2035
"665" "amp1665" 1217 16 "co" NA NA 10 2010 2 2011 4 "Brazil" "São Paulo" "BR-SP" "Iporanga" -24.27416667 -48.41555556 "utm" 847 17.54 1405
"666" "amp1666" 1218 32 "co" "pt" "ae" 1 2009 6 2009 5 "Brazil" "São Paulo" "BR-SP" "Mogi das Cruzes" -23.49277778 -46.21444444 NA 814 18 1493
"667" "amp1667" 1219 46 "co" NA NA 5 2008 1 2011 32 "Brazil" "São Paulo" "BR-SP" "São José do Barreiro" -22.73444444 -44.61555556 NA 1547 14.53 1744
"668" "amp1668" 1220 5 "co" NA NA 7 1995 8 1995 1 "Brazil" "São Paulo" "BR-SP" "Cabreúva" -23.28333333 -47 "gm" 1069 16.96 1383
"669" "amp1669" 1221 21 "co" NA NA 12 1995 6 1996 6 "Brazil" "São Paulo" "BR-SP" "Ubatuba" -23.41194444 -45.07527778 "gm" 353 20.75 2511
"670" "amp1670" 1222 16 "co" NA NA 5 1994 2 1995 9 "Brazil" "São Paulo" "BR-SP" "Atibaia" -23.205 -46.49972222 "gm" 1170 16.2 1503
"671" "amp1671" 1223 50 "ab" "pt" NA 1 2003 12 2006 47 "Brazil" "São Paulo" "BR-SP" "São Luís do Paraitinga" -23.33333333 -45.1 "gm" 997 16.78 1769
"672" "amp1672" 1224 17 "ab" NA NA 12 2006 2 2008 14 "Brazil" "São Paulo" "BR-SP" "Pindamonhangaba" -22.75 -45.5 "gm" 1523 14.15 1794
"673" "amp1673" 1225 26 "co" "pt" NA 1 2005 1 2005 0 "Brazil" "São Paulo" "BR-SP" "Santana de Parnaíba" -23.46583333 -46.83722222 "gms" 828 18.23 1378
"674" "amp1674" 1226 40 "co" NA NA 5 1987 8 1990 39 "Brazil" "São Paulo" "BR-SP" "Sete Barras" -24.13333333 -47.99166667 "gm" 823 17.43 1476
"675" "amp1675" 1227 54 "co" NA NA NA 1997 NA 1998 NA "Brazil" "São Paulo" "BR-SP" "Sete Barras" -24.2 -48.05833333 "gm" 245 21.17 1409
"676" "amp1676" 1228 24 "co" NA "tp" 3 1988 2 1989 11 "Brazil" "São Paulo" "BR-SP" "Jundiaí" -23.22694444 -46.96666667 "gm" 971 17.67 1327
"677" "amp1677" 1229 40 "co" NA NA 1 2000 11 2002 34 "Brazil" "São Paulo" "BR-SP" "Ubatuba" -23.38333333 -44.83333333 "gm" 191 21.52 2492
"678" "amp1678" 1230 65 "co" NA NA NA 1940 NA 1990 NA "Brazil" "São Paulo" "BR-SP" "Salesópolis" -23.63333333 -45.86666667 "gm" 970 16.66 2016
"679" "amp1679" 1231 7 "co" NA NA 9 2011 3 2012 6 "Brazil" "São Paulo" "BR-SP" "Ubatuba" -23.36 -44.84777778 "gms" 5 NA NA
"680" "amp1680" 1232 32 "co" "pt" NA 10 2008 8 2010 22 "Brazil" "São Paulo" "BR-SP" "Piquete" -22.50861111 -45.14916667 "gms" 1457 15.36 1721
"681" "amp1681" 1233 15 "co" NA NA 10 1990 8 1991 10 "Brazil" "São Paulo" "BR-SP" "Corumbataí" -22.23444444 -47.61138889 "gm" 584 20.88 1320
"682" "amp1682" 1234 31 "co" "pt" NA 8 2007 7 2009 23 "Brazil" "São Paulo" "BR-SP" "Angatuba" -23.32861111 -48.44166667 "gms" 618 19.92 1225
"683" "amp1683" 1235 21 "co" NA NA 10 2011 5 2012 7 "Brazil" "São Paulo" "BR-SP" "Bertioga" -23.75666667 -45.92472222 "gms" 18 22.24 2909
"684" "amp1684" 1235 29 "co" NA NA 10 2011 5 2012 7 "Brazil" "São Paulo" "BR-SP" "Itanhaém" -24.2 -46.91277778 "gms" 21 22.48 2028
"685" "amp1685" 1235 19 "co" NA NA 10 2011 5 2012 7 "Brazil" "São Paulo" "BR-SP" "Iguape" -24.61333333 -47.35111111 "gms" 14 21.96 2009
"686" "amp1686" 1235 24 "co" NA NA 10 2011 5 2012 7 "Brazil" "São Paulo" "BR-SP" "Ubatuba" -23.3575 -44.8475 "gms" 10 22.47 2546
"687" "amp1687" 1236 26 "co" "pt" NA 10 2006 9 2010 47 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.92305556 -48.45777778 "gms" 844 19.02 1325
"688" "amp1688" 1237 27 "ab" NA NA 1 2008 12 2009 23 "Brazil" "São Paulo" "BR-SP" "Borebi" -22.80361111 -49.005 "gms" 656 20.15 1206
"689" "amp1689" 1238 24 "ab" NA NA 1 2008 12 2009 23 "Brazil" "São Paulo" "BR-SP" "Lençóis Paulista" -22.77833333 -48.9525 "gms" 655 20.12 1216
"690" "amp1690" 1239 29 "ab" NA NA 9 2011 5 2013 20 "Brazil" "São Paulo" "BR-SP" "Avaré" -22.83694444 -48.98194444 "gms" 640 20.27 1212
"691" "amp1691" 1239 17 "ab" NA NA 10 2011 4 2013 18 "Brazil" "São Paulo" "BR-SP" "Lençóis Paulista" -22.77666667 -48.89805556 "gms" 649 20.17 1221
"692" "amp1692" 1239 19 "ab" NA NA 10 2011 4 2013 18 "Brazil" "São Paulo" "BR-SP" "Águas de Santa Bárbara" -22.81388889 -49.23638889 "gms" 631 20.37 1240
"693" "amp1693" 1240 20 "ab" NA NA 5 2012 4 2013 11 "Brazil" "São Paulo" "BR-SP" "Agudos" -22.43166667 -48.86638889 "gms" 554 20.85 1174
"694" "amp1694" 1240 22 "ab" NA NA 5 2012 4 2013 11 "Brazil" "São Paulo" "BR-SP" "Jaú" -22.26638889 -48.44444444 "gms" 706 19.97 1299
"695" "amp1695" 1241 66 "ab" "pt" "ae" 2 2005 2 2011 72 "Brazil" "São Paulo" "BR-SP" "Itanhaém" -23.99111111 -46.78916667 NA 738 17.72 2298
"696" "amp1696" 1242 25 "co" "pt" "ae" 1 2009 6 2009 5 "Brazil" "São Paulo" "BR-SP" "Mogi das Cruzes" -23.49333333 -46.25333333 NA 800 18.08 1481
"697" "amp1697" 1243 21 "co" "pt" NA 3 2013 1 2014 10 "Brazil" "São Paulo" "BR-SP" "Miguelópolis" -20.16 -48.12722222 "utm" 509 22.81 1448
"698" "amp1698" 1244 14 "co" NA NA 10 1996 2 1998 16 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.89666667 -48.48722222 "gm" 878 18.85 1326
"699" "amp1699" 1245 17 "co" NA "ae,tp" 9 2008 8 2009 11 "Brazil" "São Paulo" "BR-SP" "Sorocaba" -23.42111111 -47.36444444 "gms" 584 19.42 1258
"700" "amp1700" 1246 19 "ab" NA "ae" 8 1999 7 2000 11 "Brazil" "São Paulo" "BR-SP" "São Miguel Arcanjo" -24.06083333 -47.98861111 "gm" 788 17.65 1382
"701" "amp1701" 1247 20 "co" NA NA 2 1993 12 1993 10 "Brazil" "São Paulo" "BR-SP" "Peruíbe" -24.39 -47.01277778 "gms" 21 NA NA
"702" "amp1702" 1248 23 "ab" NA NA 7 2005 3 2007 20 "Brazil" "São Paulo" "BR-SP" "Vitória Brasil" -20.20277778 -50.4975 "gms" 482 22.41 1182
"703" "amp1703" 1248 23 "ab" NA NA 7 2005 3 2007 20 "Brazil" "São Paulo" "BR-SP" "Palestina" -20.35805556 -49.28194444 "gms" 444 23.49 1249
"704" "amp1704" 1248 29 "ab" NA NA 7 2005 3 2007 20 "Brazil" "São Paulo" "BR-SP" "Atibaia" -23.1825 -46.52361111 "gms" 1293 15.73 1541
"705" "amp1705" 1249 11 "co" NA NA 11 2011 4 2012 5 "Brazil" "São Paulo" "BR-SP" "Araçatuba" -21.219444 -50.429444 "dd" 357 22.56 1236
"706" "amp1706" 1249 6 "co" NA NA 11 2011 4 2012 5 "Brazil" "São Paulo" "BR-SP" "Araçatuba" -21.1875 -50.448056 "dd" 400 22.35 1241
"707" "amp1707" 1249 5 "co" NA NA 11 2011 4 2012 5 "Brazil" "São Paulo" "BR-SP" "Araçatuba" -21.207778 -50.46 "dd" 411 22.2 1252
"708" "amp1708" 1249 9 "co" NA NA 11 2011 4 2012 5 "Brazil" "São Paulo" "BR-SP" "Araçatuba" -21.183611 -50.434722 "dd" 387 22.43 1230
"709" "amp1709" 1249 10 "co" NA NA 11 2011 4 2012 5 "Brazil" "São Paulo" "BR-SP" "Araçatuba" -21.237222 -50.410556 "dd" 394 22.31 1199
"710" "amp1710" 1249 2 "co" NA NA 11 2011 4 2012 5 "Brazil" "São Paulo" "BR-SP" "Araçatuba" -21.229167 -50.411667 "dd" 391 22.36 1210
"711" "amp1711" 1249 20 "co" NA NA 11 2011 4 2012 5 "Brazil" "São Paulo" "BR-SP" "Araçatuba" -21.235556 -50.384444 "dd" 397 22.24 1191
"712" "amp1712" 1250 45 "co" "pt" NA 2 2000 1 2001 11 "Brazil" "São Paulo" "BR-SP" "Pilar do Sul" -23.90416667 -47.69166667 "gms" 796 17.61 1473
"713" "amp1713" 1251 15 "co" NA NA 9 2006 8 2008 23 "Brazil" "São Paulo" "BR-SP" "Palestina" -20.39 -49.43305556 "gms" 539 22.95 1247
"714" "amp1714" 1252 12 "ab" "pt" NA 10 2009 9 2010 11 "Brazil" "São Paulo" "BR-SP" "Luiz Antônio" -21.61194444 -47.78972222 "gm" 565 21.6 1370
"715" "amp1715" 1253 33 "ab" NA NA NA NA NA NA NA "Brazil" "São Paulo" "BR-SP" "Salesópolis" -23.64666667 -45.86055556 "gm" 884 17.1 2073
"716" "amp1716" 1254 10 "co" NA NA 10 2007 3 2008 5 "Brazil" "São Paulo" "BR-SP" "Cananéia" -25.09166667 -47.92833333 "gm" 26 22.23 2242
"717" "amp1717" 1255 31 "co" NA NA 9 1989 6 1990 9 "Brazil" "São Paulo" "BR-SP" "Peruíbe" -24.3875 -47.01861111 "gm" 107 21.69 2087
"718" "amp1718" 1256 45 "co" NA NA 1 1993 12 1993 11 "Brazil" "São Paulo" "BR-SP" "Ribeirão Branco e Apiaí" -24.35083333 -48.85138889 "gm" 979 16.99 1368
"719" "amp1719" 1257 21 "co" NA NA 12 2006 12 2006 0 "Brazil" "São Paulo" "BR-SP" "Luiz Antônio" -21.60472222 -47.7925 "gm" 545 21.69 1370
"720" "amp1720" 1258 7 "ab" NA NA 12 2006 12 2006 0 "Brazil" "São Paulo" "BR-SP" "Nova aliança" -21.07333333 -49.51888889 "gms" 476 22.43 1160
"721" "amp1721" 1258 7 "ab" NA NA 12 2006 12 2006 0 "Brazil" "São Paulo" "BR-SP" "Nova aliança" -21.07361111 -49.51888889 "gms" 476 22.43 1160
"722" "amp1722" 1259 31 "co" NA NA NA 1999 NA 2005 NA "Brazil" "São Paulo" "BR-SP" "Jundiaí" -23.23 -46.935 NA 1071 17.17 1373
"723" "amp1723" 1260 8 "co" NA NA 3 2006 10 2007 19 "Brazil" "São Paulo" "BR-SP" "Assis" -22.59777778 -50.37194444 "gms" 551 20.67 1205
"724" "amp1724" 1260 11 "co" NA NA 3 2006 10 2007 19 "Brazil" "São Paulo" "BR-SP" "Assis" -22.59083333 -50.42055556 "gms" 552 20.85 1218
"725" "amp1725" 1260 15 "co" NA NA 3 2006 10 2007 19 "Brazil" "São Paulo" "BR-SP" "Assis" -22.5725 -50.41055556 "gms" 540 20.92 1221
"726" "amp1726" 1260 4 "co" NA NA 3 2006 10 2007 19 "Brazil" "São Paulo" "BR-SP" "Assis" -22.58972222 -50.41138889 "gms" 553 20.81 1215
"727" "amp1727" 1260 4 "co" NA NA 3 2006 10 2007 19 "Brazil" "São Paulo" "BR-SP" "Assis" -22.59972222 -50.39444444 "gms" 585 20.58 1216
"728" "amp1728" 1260 7 "co" NA NA 8 2006 10 2007 14 "Brazil" "São Paulo" "BR-SP" "Assis" -22.61166667 -50.39916667 "gms" 562 20.66 1212
"729" "amp1729" 1260 13 "co" NA NA 8 2006 10 2007 14 "Brazil" "São Paulo" "BR-SP" "Assis" -22.57361111 -50.41277778 "gms" 540 20.92 1221
"730" "amp1730" 1260 12 "co" NA NA 8 2006 10 2007 14 "Brazil" "São Paulo" "BR-SP" "Assis" -22.59666667 -50.39666667 "gms" 585 20.58 1216
"731" "amp1731" 1261 14 "ab" "pt" NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.89333333 -48.50111111 "gms" 860 18.93 1322
"732" "amp1732" 1261 8 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.77888889 -48.56583333 "gms" 790 19.38 1329
"733" "amp1733" 1261 21 "ab" "pt" NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.88777778 -48.50638889 "gms" 875 18.87 1319
"734" "amp1734" 1261 20 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.89305556 -48.51166667 "gms" 842 19.03 1316
"735" "amp1735" 1261 23 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.87722222 -48.51305556 "gms" 865 18.93 1318
"736" "amp1736" 1261 19 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.87 -48.56027778 "gms" 831 19.1 1311
"737" "amp1737" 1261 24 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.86527778 -48.54972222 "gms" 869 18.91 1318
"738" "amp1738" 1261 11 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.92055556 -48.53916667 "gms" 807 19.18 1302
"739" "amp1739" 1261 8 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.89333333 -48.38166667 "gms" 552 20.63 1258
"740" "amp1740" 1261 13 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "Botucatu" -22.99333333 -48.49194444 "gms" 870 18.76 1305
"741" "amp1741" 1261 9 "ab" NA NA 8 2006 12 2008 28 "Brazil" "São Paulo" "BR-SP" "São Manuel" -22.83888889 -48.57583333 "gms" 818 19.19 1315
